crop,season,state,area,yield_per_hectare,price_per_quintal,cost_per_hectare,profit
Potato,Rabi,West Bengal,1.85,25.3994,1653.38,55659.88,673933.7
Potato,Rabi,West Bengal,2.06,24.8183,1774.63,57651.27,788529.74
Potato,Rabi,West Bengal,1.27,29.6088,1787.1,53193.85,604450.13
Potato,Rabi,West Bengal,1.0,26.4403,1577.76,53175.28,363989.22
Potato,Rabi,West Bengal,3.53,28.4062,1688.58,52510.35,1507840.53
Potato,Rabi,West Bengal,4.38,27.2061,1585.19,52645.46,1658366.41
Potato,Rabi,West Bengal,1.12,29.4521,1789.77,55973.31,527689.88
Potato,Rabi,West Bengal,2.98,28.1994,1908.22,54721.77,1440486.2
Potato,Rabi,West Bengal,1.61,28.4762,1555.56,53981.9,626263.77
Potato,Rabi,West Bengal,2.86,30.4357,1599.88,57748.33,1227467.69
Potato,Rabi,West Bengal,1.95,30.6709,1862.7,57728.41,1001475.87
Potato,Rabi,West Bengal,2.04,26.3187,1827.05,55686.38,867346.07
Potato,Rabi,West Bengal,3.67,26.1725,1820.89,56917.99,1540130.02
Potato,Rabi,West Bengal,2.39,28.4382,1604.11,56998.46,954045.92
Potato,Rabi,West Bengal,4.85,24.8108,1823.82,52990.85,1937634.44
Potato,Rabi,West Bengal,0.84,27.3607,1556.54,54111.71,312284.69
Potato,Rabi,West Bengal,1.01,28.9308,1879.18,56630.55,491901.91
Potato,Rabi,West Bengal,2.17,26.9187,1684.2,54661.35,865185.47
Potato,Rabi,West Bengal,3.25,30.4339,1718.38,57200.77,1513754.05
Potato,Rabi,West Bengal,2.61,31.1587,1613.77,56292.71,1165460.74
Potato,Rabi,West Bengal,3.38,25.2861,1822.66,52621.94,1379915.39
Potato,Rabi,West Bengal,1.19,27.6149,1575.64,53115.72,454575.3
Potato,Rabi,West Bengal,4.35,27.2608,1753.54,52632.92,1850479.65
Potato,Rabi,West Bengal,3.16,29.7941,1562.87,56665.17,1292369.63
Potato,Rabi,West Bengal,2.95,30.089,1576.53,53943.05,1240235.12
Potato,Rabi,West Bengal,1.5,31.0064,1709.12,53885.55,714074.75
Potato,Rabi,West Bengal,4.58,25.3371,1536.89,56092.09,1526566.47
Potato,Rabi,West Bengal,1.36,25.6942,1645.52,54077.37,501467.82
Potato,Rabi,West Bengal,1.76,29.5158,1818.91,57502.1,843682.06
Potato,Rabi,West Bengal,3.76,29.463,1801.76,57106.32,1781285.38
Potato,Rabi,West Bengal,1.83,29.7806,1638.7,53507.88,795145.4
Potato,Rabi,West Bengal,4.6,26.8005,1735.65,56518.55,1879762.23
Potato,Rabi,West Bengal,1.91,31.4141,1912.66,55917.38,1040813.03
Potato,Rabi,West Bengal,1.01,28.2551,1623.46,56932.96,405794.37
Potato,Rabi,West Bengal,1.33,25.276,1557.86,55038.32,450504.35
Potato,Rabi,West Bengal,4.48,26.2073,1532.23,56062.91,1547802.8
Potato,Rabi,West Bengal,2.29,31.4539,1921.53,55563.35,1256829.46
Potato,Rabi,West Bengal,3.69,27.8126,1907.71,53002.77,1762272.51
Potato,Rabi,West Bengal,3.51,29.4833,1911.35,56668.27,1779080.78
Potato,Rabi,West Bengal,2.4,25.9138,1554.58,57654.6,828468.13
Potato,Rabi,West Bengal,2.72,31.2275,1519.69,54987.79,1141239.86
Potato,Rabi,West Bengal,4.26,25.4599,1741.3,55635.63,1651591.16
Potato,Rabi,West Bengal,2.27,30.8453,1668.7,55024.67,1043493.47
Potato,Rabi,West Bengal,2.51,25.1032,1852.66,52725.51,1035002.03
Potato,Rabi,West Bengal,0.6,28.324,1798.94,57068.12,271477.35
Potato,Rabi,West Bengal,2.74,30.2125,1606.36,53868.78,1182183.7
Potato,Rabi,West Bengal,4.71,25.9059,1618.18,54963.28,1715575.89
Potato,Rabi,West Bengal,0.73,28.124,1529.77,53433.09,275062.95
Potato,Rabi,West Bengal,0.54,27.998,1637.03,54418.59,218115.07
Potato,Rabi,West Bengal,1.11,29.572,1754.19,55965.47,513690.32
Potato,Rabi,West Bengal,2.27,28.1474,1571.57,57147.37,874423.91
Potato,Rabi,West Bengal,2.61,25.4015,1595.56,57441.6,907902.04
Potato,Rabi,West Bengal,3.84,26.7683,1644.02,57173.7,1470338.06
Potato,Rabi,West Bengal,1.3,29.5934,1735.75,54430.15,597009.65
Potato,Rabi,West Bengal,0.68,30.8656,1608.82,55127.15,300181.48
Potato,Rabi,West Bengal,2.67,28.8378,1646.21,55961.88,1118110.93
Potato,Rabi,West Bengal,2.74,26.0114,1854.42,54089.27,1173461.65
Potato,Rabi,West Bengal,3.59,27.7445,1616.63,57550.53,1403603.6
Potato,Rabi,West Bengal,3.32,29.6538,1906.79,56235.67,1690540.49
Potato,Rabi,West Bengal,3.16,28.2841,1573.47,53639.66,1236833.93
Potato,Rabi,West Bengal,4.99,26.3314,1625.01,55681.36,1857307.34
Potato,Rabi,West Bengal,2.8,25.6479,1523.55,56710.74,935334.1
Potato,Rabi,West Bengal,2.68,27.9161,1575.05,53642.32,1034610.62
Potato,Rabi,West Bengal,1.51,27.2187,1910.37,52505.37,705883.55
Potato,Rabi,West Bengal,4.38,28.6063,1662.38,55191.71,1841144.53
Potato,Rabi,West Bengal,2.31,27.9704,1778.91,52366.77,1028416.82
Potato,Rabi,West Bengal,4.16,27.9083,1561.47,55439.45,1582216.67
Potato,Rabi,West Bengal,3.67,29.7423,1684.43,52972.43,1644218.35
Potato,Rabi,West Bengal,3.44,30.7821,1856.09,55437.62,1774717.24
Potato,Rabi,West Bengal,1.91,27.1075,1582.21,55219.86,713723.36
Potato,Rabi,West Bengal,1.38,30.834,1908.22,52431.26,739609.68
Potato,Rabi,West Bengal,3.03,26.4307,1840.8,55131.43,1307154.0
Potato,Rabi,West Bengal,2.33,28.9261,1595.92,57715.31,941138.89
Potato,Rabi,West Bengal,2.14,26.9878,1742.92,57073.22,884468.21
Potato,Rabi,West Bengal,4.39,30.853,1588.58,53083.3,1918612.73
Potato,Rabi,West Bengal,0.93,27.38,1784.46,55169.07,403077.26
Potato,Rabi,West Bengal,3.44,26.752,1536.55,54784.98,1225584.69
Potato,Rabi,West Bengal,1.7,25.3584,1534.96,56659.61,565387.43
Potato,Rabi,West Bengal,4.6,26.4569,1577.62,55837.37,1663130.15
Potato,Rabi,West Bengal,3.75,27.59,1770.69,56608.41,1619717.5
Potato,Rabi,West Bengal,4.77,28.7444,1518.78,57012.9,1810458.86
Potato,Rabi,West Bengal,3.44,30.82,1845.55,56380.23,1762725.05
Potato,Rabi,West Bengal,0.89,28.5344,1613.47,56152.58,359774.56
Potato,Summer,West Bengal,1.86,10.4484,1553.28,56490.66,196792.75
Potato,Summer,West Bengal,4.45,10.6264,1891.85,54298.96,652981.02
Potato,Summer,West Bengal,2.33,11.3811,1669.98,54220.78,316511.12
Potato,Summer,West Bengal,0.59,10.22,1696.09,52408.44,71350.18
Potato,Summer,West Bengal,2.62,10.8205,1599.81,53777.62,312642.08
Potato,Summer,West Bengal,3.22,11.0687,1924.06,55807.93,506056.38
Potato,Summer,West Bengal,4.64,10.0687,1669.23,53805.39,530187.74
Potato,Summer,West Bengal,2.31,9.6433,1781.19,56943.61,265238.06
Potato,Summer,West Bengal,0.84,12.1251,1886.79,57695.57,143707.73
Potato,Summer,West Bengal,4.14,11.4861,1573.33,53368.27,527214.01
Potato,Summer,West Bengal,4.54,10.4896,1645.52,57297.09,523516.27
Potato,Summer,West Bengal,0.56,10.7395,1594.86,56103.97,64498.63
Potato,Summer,West Bengal,3.41,11.9428,1791.27,52915.67,549049.75
Potato,Summer,West Bengal,2.85,11.3021,1814.43,54715.73,428507.03
Potato,Summer,West Bengal,0.58,9.9437,1539.7,54137.75,57399.66
Potato,Summer,West Bengal,1.03,10.1005,1690.74,56535.41,117665.12
Potato,Summer,West Bengal,4.42,10.9744,1675.69,57494.23,558698.59
Potato,Summer,West Bengal,2.91,10.0046,1925.8,56992.25,394816.77
Potato,Summer,West Bengal,2.74,12.185,1524.11,57557.76,351144.31
Potato,Summer,West Bengal,2.22,10.0016,1908.89,55990.61,299543.73
Potato,Summer,West Bengal,1.36,11.6783,1616.62,54325.47,182877.35
Potato,Summer,West Bengal,0.53,10.2303,1685.85,56008.31,61723.61
Potato,Summer,West Bengal,1.38,10.3328,1862.67,54411.66,190515.15
Potato,Summer,West Bengal,1.84,9.897,1780.74,54879.55,223301.34
Potato,Summer,West Bengal,2.01,9.8241,1879.97,56813.32,257031.66
Potato,Summer,West Bengal,1.25,10.1627,1551.32,52814.59,131051.37
Potato,Summer,West Bengal,2.84,9.7214,1922.97,54786.21,375315.17
Potato,Summer,West Bengal,2.24,10.503,1655.02,57172.57,261303.77
Potato,Summer,West Bengal,0.59,10.2956,1834.85,54358.13,79385.21
Potato,Summer,West Bengal,2.39,9.877,1640.61,52878.82,260903.26
Potato,Summer,West Bengal,1.84,9.9849,1854.22,56334.52,237005.24
Potato,Summer,West Bengal,1.8,10.7563,1879.69,53194.48,268184.88
Potato,Summer,West Bengal,4.94,11.1222,1587.7,55381.08,598756.92
Potato,Summer,West Bengal,2.18,11.8479,1907.79,56814.01,368896.54
Potato,Summer,West Bengal,4.88,9.8865,1703.56,56460.01,546379.7
Potato,Summer,West Bengal,2.21,10.9006,1593.36,57341.45,257120.7
Potato,Summer,West Bengal,1.27,10.7297,1865.33,53002.41,186871.37
Potato,Summer,West Bengal,4.32,10.3963,1915.28,53919.45,627262.91
Potato,Summer,West Bengal,2.26,9.6586,1851.05,53481.76,283186.83
Potato,Summer,West Bengal,3.68,10.4988,1682.3,57047.56,440033.31
Potato,Summer,West Bengal,4.63,10.3472,1906.35,57268.82,648125.18
Potato,Summer,West Bengal,3.82,11.2342,1578.43,52394.84,477233.69
Potato,Summer,West Bengal,3.69,11.7046,1817.77,53198.89,588790.26
Potato,Summer,West Bengal,3.33,12.1178,1588.61,55962.56,454687.23
Potato,Summer,West Bengal,0.93,11.374,1591.99,54871.69,117366.67
Potato,Summer,West Bengal,3.81,11.3594,1630.72,53223.28,502984.88
Potato,Summer,West Bengal,2.95,11.2814,1910.4,52524.96,480835.16
Potato,Summer,West Bengal,4.95,11.5174,1579.53,55178.92,627371.94
Potato,Summer,West Bengal,1.82,10.098,1587.97,56971.2,188156.68
Potato,Summer,West Bengal,4.43,9.9034,1706.88,57112.91,495836.2
Potato,Summer,West Bengal,2.69,10.7013,1695.98,54257.58,342258.93
Potato,Summer,West Bengal,2.87,10.8564,1764.47,57181.56,385660.51
Potato,Summer,West Bengal,1.93,10.4191,1753.63,56393.43,243797.27
Potato,Summer,West Bengal,0.96,11.7358,1592.68,53257.59,128309.32
Potato,Summer,West Bengal,3.32,11.0047,1915.54,53280.68,522964.31
Potato,Summer,West Bengal,1.94,10.555,1854.9,56229.31,270736.49
Potato,Summer,West Bengal,4.0,11.6885,1721.77,53992.97,589025.07
Potato,Summer,West Bengal,2.82,10.0727,1798.35,53754.92,359233.62
Potato,Summer,West Bengal,3.43,10.927,1785.46,56625.72,474957.86
Potato,Summer,West Bengal,2.67,11.5642,1878.81,53980.82,435981.86
Potato,Summer,West Bengal,2.28,11.9807,1790.55,53232.9,367736.68
Potato,Summer,West Bengal,2.82,10.3653,1563.8,56022.9,299115.34
Potato,Summer,West Bengal,0.85,11.9974,1788.35,57581.54,133428.21
Potato,Summer,West Bengal,1.47,12.0645,1824.1,52752.53,245956.13
Potato,Summer,West Bengal,2.36,10.1639,1894.54,57385.68,319010.15
Potato,Summer,West Bengal,2.87,10.8129,1555.99,54044.44,327766.02
Potato,Summer,West Bengal,1.77,10.9015,1738.41,54900.82,238263.98
Potato,Summer,West Bengal,0.9,10.8958,1846.17,56764.98,129951.76
Potato,Summer,West Bengal,4.21,9.6427,1645.74,57261.85,427024.82
Potato,Summer,West Bengal,3.92,11.4745,1559.03,52360.13,496000.55
Potato,Summer,West Bengal,0.62,9.8835,1731.95,57553.85,70446.49
Potato,Summer,West Bengal,4.52,9.7986,1783.17,54036.59,545513.45
Potato,Summer,West Bengal,2.17,10.0749,1713.38,55426.31,254313.67
Potato,Summer,West Bengal,2.46,12.0904,1906.06,55360.11,430720.22
Potato,Summer,West Bengal,3.4,10.2179,1571.65,57203.93,351509.17
Potato,Summer,West Bengal,3.65,11.129,1592.98,57391.19,437606.01
Potato,Summer,West Bengal,2.05,12.1057,1591.49,54786.96,282640.83
Potato,Summer,West Bengal,2.38,11.9732,1625.26,56900.89,327712.75
Potato,Summer,West Bengal,2.31,10.8045,1527.37,53244.72,258211.39
Potato,Summer,West Bengal,1.14,9.8915,1677.12,57516.05,123548.4
Potato,Summer,West Bengal,0.71,10.0586,1680.54,56038.46,80230.12
Potato,Summer,West Bengal,0.85,11.662,1740.62,57475.33,123687.35
Potato,Summer,West Bengal,3.64,9.8638,1555.83,56273.79,353769.23
Potato,Summer,West Bengal,1.47,12.1965,1699.48,56759.49,221262.67
Potato,Summer,West Bengal,4.31,11.2586,1870.32,56341.64,664731.41
Potato,Summer,West Bengal,2.12,10.3657,1927.19,55495.04,305857.7
Potato,Summer,West Bengal,1.77,11.1221,1561.02,54193.42,211383.39
Potato,Summer,West Bengal,3.12,11.0556,1745.52,52928.16,436954.56
Potato,Summer,West Bengal,2.48,10.459,1850.17,54691.07,344271.11
Potato,Summer,West Bengal,2.72,11.3533,1871.13,52801.11,434203.96
Potato,Summer,West Bengal,4.39,11.6109,1858.46,54813.32,706656.56
Potato,Summer,West Bengal,3.91,11.5661,1712.5,57090.61,551229.19
Potato,Summer,West Bengal,4.51,11.8885,1702.52,52808.02,674675.19
Potato,Summer,West Bengal,0.96,11.3435,1741.22,53091.47,138645.99
Potato,Summer,West Bengal,2.62,11.2128,1553.71,56953.02,307223.7
Potato,Summer,West Bengal,3.82,12.2417,1671.0,55896.14,567888.83
Potato,Summer,West Bengal,4.17,12.2302,1791.38,56767.48,676880.26
Potato,Summer,West Bengal,2.84,11.4231,1666.29,55496.22,382959.39
Potato,Summer,West Bengal,3.33,10.7574,1656.43,55319.53,409153.09
Potato,Summer,West Bengal,4.28,9.9429,1829.89,53600.55,549312.07
Potato,Whole Year,West Bengal,0.62,18.0722,1518.01,56646.27,134969.7
Potato,Whole Year,West Bengal,4.57,19.6459,1676.57,56133.29,1248726.19
Potato,Whole Year,West Bengal,4.79,17.2957,1891.87,53614.91,1310531.07
Potato,Whole Year,West Bengal,0.72,20.3301,1769.42,53945.56,220161.15
Potato,Whole Year,West Bengal,4.34,21.6672,1701.79,52252.2,1373509.37
Potato,Whole Year,West Bengal,0.99,17.1486,1639.4,56552.87,222335.1
Potato,Whole Year,West Bengal,0.74,17.2743,1824.14,53640.0,193484.88
Potato,Whole Year,West Bengal,4.29,18.9554,1907.63,57584.66,1304222.55
Potato,Whole Year,West Bengal,3.32,20.7588,1686.51,53874.31,983466.48
Potato,Whole Year,West Bengal,1.7,18.8438,1785.95,52997.55,482022.71
Potato,Whole Year,West Bengal,0.8,20.1694,1840.19,54514.89,253312.74
Potato,Whole Year,West Bengal,4.53,20.3291,1684.45,57250.13,1291887.25
Potato,Whole Year,West Bengal,4.28,20.1914,1725.87,54525.16,1258111.51
Potato,Whole Year,West Bengal,3.41,19.0493,1621.12,53402.5,870948.75
Potato,Whole Year,West Bengal,0.67,21.045,1757.86,52390.68,212758.87
Potato,Whole Year,West Bengal,1.38,20.1229,1704.83,53191.76,400020.96
Potato,Whole Year,West Bengal,0.76,20.8327,1729.15,52443.79,233915.97
Potato,Whole Year,West Bengal,2.07,17.6374,1788.83,53547.71,542245.61
Potato,Whole Year,West Bengal,2.91,18.3647,1908.51,54931.4,860083.3
Potato,Whole Year,West Bengal,2.3,17.364,1885.45,55363.81,625658.57
Potato,Whole Year,West Bengal,4.31,20.2754,1922.92,54339.65,1446181.64
Potato,Whole Year,West Bengal,2.35,19.8336,1660.01,56316.73,641370.06
Potato,Whole Year,West Bengal,4.19,20.3589,1686.82,57289.22,1198884.33
Potato,Whole Year,West Bengal,4.64,19.9883,1805.57,55173.39,1418576.39
Potato,Whole Year,West Bengal,1.32,19.286,1565.8,53126.94,328486.65
Potato,Whole Year,West Bengal,3.1,19.4714,1781.47,52450.35,912722.14
Potato,Whole Year,West Bengal,0.76,17.7437,1561.55,57694.35,166730.79
Potato,Whole Year,West Bengal,2.05,17.2729,1635.34,55744.26,464788.98
Potato,Whole Year,West Bengal,3.43,21.2996,1587.21,56652.71,965255.85
Potato,Whole Year,West Bengal,1.54,19.1591,1715.43,54166.86,422723.34
Potato,Whole Year,West Bengal,4.18,18.9591,1559.86,54604.17,1007930.13
Potato,Whole Year,West Bengal,2.61,18.0434,1870.56,52816.08,743056.46
Potato,Whole Year,West Bengal,3.28,17.3781,1586.54,54596.57,725255.03
Potato,Whole Year,West Bengal,1.49,18.2364,1663.95,52759.5,373519.11
Potato,Whole Year,West Bengal,3.02,21.5185,1525.89,54127.32,828147.75
Potato,Whole Year,West Bengal,3.63,18.3264,1849.49,56368.06,1025758.51
Potato,Whole Year,West Bengal,4.25,21.6398,1614.42,52363.79,1262220.83
Potato,Whole Year,West Bengal,1.48,17.9318,1836.96,56090.43,404496.92
Potato,Whole Year,West Bengal,4.35,19.2328,1910.98,57591.1,1348258.97
Potato,Whole Year,West Bengal,2.35,19.4171,1604.84,55824.03,601102.01
Potato,Whole Year,West Bengal,2.56,18.9642,1748.95,55136.19,707934.24
Potato,Whole Year,West Bengal,4.79,18.206,1721.21,56423.11,1230746.65
Potato,Whole Year,West Bengal,2.02,17.2941,1851.91,54076.98,537712.08
Potato,Whole Year,West Bengal,0.92,20.0881,1549.97,54369.34,236430.62
Potato,Whole Year,West Bengal,4.42,18.4019,1728.06,56214.89,1157066.22
Potato,Whole Year,West Bengal,3.31,20.0193,1845.04,53168.57,1046610.69
Potato,Whole Year,West Bengal,3.52,19.1812,1676.48,57318.61,930160.99
Potato,Whole Year,West Bengal,2.12,18.7183,1767.53,52771.0,589532.39
Potato,Whole Year,West Bengal,2.54,18.9228,1761.38,54398.66,708413.63
Potato,Whole Year,West Bengal,4.19,18.403,1526.99,56714.66,939804.14
Potato,Whole Year,West Bengal,4.64,21.1582,1685.05,53344.12,1406764.2
Potato,Whole Year,West Bengal,1.5,21.2254,1864.29,53475.43,513341.6
Potato,Whole Year,West Bengal,0.77,18.2441,1552.04,56437.97,174572.85
Potato,Whole Year,West Bengal,2.79,19.7432,1702.93,57146.23,778597.57
Potato,Whole Year,West Bengal,0.91,21.3347,1801.72,53423.43,301180.76
Potato,Whole Year,West Bengal,4.27,17.0973,1803.09,53523.86,1087805.05
Potato,Whole Year,West Bengal,3.23,19.4822,1722.27,53525.62,910892.15
Potato,Whole Year,West Bengal,3.54,18.8389,1624.79,54279.04,891415.45
Potato,Whole Year,West Bengal,3.52,17.9848,1552.01,53352.73,794720.02
Potato,Whole Year,West Bengal,0.99,19.8496,1600.49,56276.92,258799.68
Potato,Whole Year,West Bengal,3.47,17.2736,1711.03,57524.54,825973.73
Potato,Whole Year,West Bengal,1.26,21.2701,1790.86,56087.77,409284.71
Potato,Whole Year,West Bengal,1.48,17.1704,1645.18,55620.17,335759.63
Potato,Whole Year,West Bengal,3.26,17.0812,1814.44,56748.13,825363.64
Potato,Whole Year,West Bengal,3.82,18.6447,1572.93,55761.89,907271.41
Potato,Whole Year,West Bengal,2.73,17.4358,1562.27,56548.01,589261.32
Potato,Whole Year,West Bengal,1.2,20.8894,1585.82,55616.77,330781.55
Potato,Whole Year,West Bengal,3.22,19.6729,1712.75,55559.73,906064.77
Potato,Whole Year,West Bengal,4.86,18.0267,1606.84,52564.7,1152279.89
Potato,Whole Year,West Bengal,3.46,17.5468,1741.54,54254.96,869598.39
Potato,Whole Year,West Bengal,1.3,21.4483,1651.66,56008.25,387719.91
Potato,Whole Year,West Bengal,0.53,17.0782,1619.04,56181.78,116770.44
Potato,Whole Year,West Bengal,2.61,20.4373,1925.36,55098.52,883207.12
Potato,Whole Year,West Bengal,4.12,18.1623,1805.89,55166.42,1124038.47
Potato,Whole Year,West Bengal,3.0,17.8624,1701.13,53478.53,751153.48
Potato,Whole Year,West Bengal,1.76,21.2889,1518.96,56023.53,470531.39
Potato,Whole Year,West Bengal,3.6,20.2317,1751.16,57650.24,1067899.32
Potato,Whole Year,West Bengal,2.23,18.7,1809.08,56948.59,627406.23
Potato,Whole Year,West Bengal,4.36,17.0555,1887.46,53890.05,1168590.29
Potato,Whole Year,West Bengal,1.1,19.3313,1702.27,53657.47,302954.44
Potato,Whole Year,West Bengal,3.76,20.9961,1626.17,53227.13,1083650.04
Potato,Whole Year,West Bengal,2.15,19.8416,1771.78,52679.16,642571.48
Potato,Whole Year,West Bengal,4.31,21.0702,1761.79,57022.0,1354166.14
Potato,Whole Year,West Bengal,2.96,20.9706,1890.98,57519.68,1003527.68
Potato,Whole Year,West Bengal,4.33,19.2101,1853.97,53416.17,1310836.02
Potato,Whole Year,West Bengal,4.6,18.3387,1813.22,54125.48,1280617.44
Potato,Whole Year,West Bengal,3.59,17.4086,1712.12,53027.96,879646.48
Potato,Whole Year,West Bengal,3.86,19.3879,1650.46,56466.42,1017201.66
Potato,Whole Year,West Bengal,3.88,17.4871,1583.72,55501.34,859209.63
Potato,Whole Year,West Bengal,3.84,18.7577,1576.3,57036.53,916378.02
Potato,Whole Year,West Bengal,4.75,17.3994,1702.31,53667.33,1151989.89
Potato,Whole Year,West Bengal,1.55,19.324,1613.44,55457.74,397302.06
Potato,Whole Year,West Bengal,1.05,19.9096,1882.13,55534.88,335148.81
Potato,Whole Year,West Bengal,4.94,21.3447,1774.22,53824.41,1604894.94
Potato,Whole Year,West Bengal,1.58,19.3924,1728.1,53495.66,444967.37
Potato,Whole Year,West Bengal,3.65,20.2378,1526.97,54764.48,928050.05
Potato,Whole Year,West Bengal,3.6,21.5694,1711.81,54090.77,1134493.2
Potato,Whole Year,West Bengal,4.92,20.2059,1541.57,54748.21,1263157.17
Potato,Whole Year,West Bengal,4.2,20.7467,1840.92,52771.06,1382474.12
Potato,Whole Year,West Bengal,4.2,17.1494,1603.15,53447.56,930226.34
Potato,Winter,West Bengal,2.66,19.2563,1821.3,52871.54,792261.97
Potato,Winter,West Bengal,3.41,21.1507,1921.18,56050.82,1194499.82
Potato,Winter,West Bengal,3.03,23.009,1837.92,55242.71,1113961.14
Potato,Winter,West Bengal,2.38,22.9789,1870.14,52960.5,896728.06
Potato,Winter,West Bengal,3.1,20.816,1842.1,54500.58,1019748.31
Potato,Winter,West Bengal,3.45,19.9031,1626.32,57707.52,917630.55
Potato,Winter,West Bengal,3.36,22.1762,1875.34,55837.5,1209736.63
Potato,Winter,West Bengal,4.28,21.3304,1633.35,55498.32,1253621.18
Potato,Winter,West Bengal,3.3,19.5468,1584.39,53826.62,844372.33
Potato,Winter,West Bengal,3.21,22.9012,1916.49,53499.54,1237137.6
Potato,Winter,West Bengal,1.87,20.1493,1529.62,56840.71,470058.06
Potato,Winter,West Bengal,4.62,19.49,1612.42,53464.67,1204884.18
Potato,Winter,West Bengal,2.08,21.3787,1847.18,56572.68,703724.69
Potato,Winter,West Bengal,3.12,19.3027,1621.2,52299.5,813181.92
Potato,Winter,West Bengal,4.01,21.9805,1864.68,52659.21,1432394.67
Potato,Winter,West Bengal,3.93,18.696,1533.63,54672.61,911980.58
Potato,Winter,West Bengal,2.64,21.5406,1851.87,53093.26,912939.14
Potato,Winter,West Bengal,1.52,18.7856,1632.74,53832.05,384391.17
Potato,Winter,West Bengal,3.78,22.3129,1614.45,54832.34,1154406.79
Potato,Winter,West Bengal,1.95,21.6891,1685.1,55092.36,605261.69
Potato,Winter,West Bengal,0.53,18.4998,1895.75,57412.42,155447.14
Potato,Winter,West Bengal,0.63,20.8227,1833.22,55031.49,205817.41
Potato,Winter,West Bengal,0.83,22.0264,1613.35,57151.93,247515.5
Potato,Winter,West Bengal,2.88,18.4698,1660.7,56001.98,722087.95
Potato,Winter,West Bengal,1.75,21.4728,1537.45,54921.46,481622.11
Potato,Winter,West Bengal,0.55,21.6381,1560.55,52600.19,156790.09
Potato,Winter,West Bengal,4.4,18.6122,1643.34,56428.67,1097499.98
Potato,Winter,West Bengal,2.86,20.1854,1641.4,52367.77,797813.59
Potato,Winter,West Bengal,3.48,21.7116,1665.83,55704.94,1064788.21
Potato,Winter,West Bengal,3.43,21.3008,1842.28,54552.99,1158885.09
Potato,Winter,West Bengal,2.25,22.0358,1564.13,56436.1,648520.5
Potato,Winter,West Bengal,1.61,21.0919,1871.11,54882.78,547028.83
Potato,Winter,West Bengal,0.58,21.348,1672.84,52743.61,176536.94
Potato,Winter,West Bengal,2.57,21.724,1925.12,55257.79,932796.5
Potato,Winter,West Bengal,2.9,22.9173,1532.81,57354.98,852377.78
Potato,Winter,West Bengal,3.57,19.2028,1555.63,53261.5,876300.42
Potato,Winter,West Bengal,2.84,21.6212,1600.57,55248.76,825913.02
Potato,Winter,West Bengal,0.58,19.1086,1822.1,56786.87,169006.68
Potato,Winter,West Bengal,2.1,18.2313,1654.61,57682.51,512346.31
Potato,Winter,West Bengal,3.25,18.6516,1689.36,56095.31,841739.77
Potato,Winter,West Bengal,1.77,22.8838,1922.99,56294.13,679254.44
Potato,Winter,West Bengal,4.87,19.56,1558.36,53642.84,1223215.16
Potato,Winter,West Bengal,0.82,18.4699,1916.36,56961.79,243530.92
Potato,Winter,West Bengal,3.96,18.2659,1670.0,52283.53,1000918.7
Potato,Winter,West Bengal,1.42,20.4422,1718.75,55469.11,420151.26
Potato,Winter,West Bengal,3.97,18.9675,1670.61,56650.27,1033087.11
Potato,Winter,West Bengal,2.0,21.9608,1633.24,57387.77,602568.72
Potato,Winter,West Bengal,4.62,20.6665,1571.5,52760.79,1256702.45
Potato,Winter,West Bengal,4.82,19.1512,1603.64,57138.87,1204890.14
Potato,Winter,West Bengal,4.86,18.7724,1802.92,54922.21,1377957.15
Potato,Winter,West Bengal,4.17,18.8299,1751.22,53195.38,1153243.6
Potato,Winter,West Bengal,4.39,21.671,1732.45,54301.84,1409786.76
Potato,Winter,West Bengal,2.9,19.8068,1918.37,55961.34,939619.84
Potato,Winter,West Bengal,1.28,22.0566,1565.02,56892.6,369019.87
Potato,Winter,West Bengal,3.51,19.3651,1580.08,57261.47,873015.38
Potato,Winter,West Bengal,1.8,19.5899,1853.0,57417.04,550050.91
Potato,Winter,West Bengal,4.62,21.991,1532.6,53182.04,1311396.74
Potato,Winter,West Bengal,1.47,21.029,1704.69,54041.9,447524.66
Potato,Winter,West Bengal,3.09,18.2834,1585.23,55391.73,724425.17
Potato,Winter,West Bengal,2.83,21.3933,1799.63,57186.18,927714.64
Potato,Winter,West Bengal,2.57,21.2983,1518.18,55963.23,687178.77
